,atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
0,2017-08-22,2017-08-25,0,23.85,23.85,23.9,23.45,24.25,65112541,1560465081,23.96566095,23.85,23.85,23.9,23.45,24.25,65112541,23.96566,0.025810000000000003
1,2017-08-21,2017-08-24,0,23.25,23.25,23.3,23.05,23.55,33186750,775149610,23.35720159,23.25,23.25,23.3,23.05,23.55,33186750,23.3572,0.00432
2,2017-08-18,2017-08-22,0,23.15,23.15,23.2,23.0,23.45,44537983,1033970730,23.21548172,23.15,23.15,23.2,23.0,23.45,44537983,23.21548,-0.012790000000000001
3,2017-08-17,2017-08-21,0,23.45,23.45,23.5,23.3,23.8,33424729,785639235,23.50473014,23.45,23.45,23.5,23.3,23.8,33424729,23.50473,-0.008459999999999999
4,2017-08-16,2017-08-18,0,23.65,23.6,23.65,23.35,23.8,50599816,1190663738,23.53098948,23.65,23.6,23.65,23.35,23.8,50599816,23.53099,0.00425
5,2017-08-15,2017-08-17,0,23.55,23.55,23.6,23.5,24.0,64458162,1530173602,23.73902008,23.55,23.55,23.6,23.5,24.0,64458162,23.73902,-0.004229999999999999
6,2017-08-14,2017-08-16,0,23.65,23.65,23.7,23.55,23.95,39141344,927372255,23.69290781,23.65,23.65,23.7,23.55,23.95,39141344,23.69291,0.00425
7,2017-08-11,2017-08-15,0,23.55,23.5,23.55,23.2,24.0,102502846,2412743945,23.53831176,23.55,23.5,23.55,23.2,24.0,102502846,23.53831,-0.02887
8,2017-08-10,2017-08-14,0,24.25,24.2,24.25,24.1,24.85,72789189,1764921484,24.24702773,24.25,24.2,24.25,24.1,24.85,72789189,24.24703,-0.0202
9,2017-08-09,2017-08-11,0,24.75,24.75,24.8,24.55,25.0,55059757,1361152041,24.721359399999997,24.75,24.75,24.8,24.55,25.0,55059757,24.72136,-0.01198
10,2017-08-08,2017-08-10,0,25.05,25.05,25.1,24.8,25.1,33713293,840801566,24.93976385,25.05,25.05,25.1,24.8,25.1,33713293,24.93976,0.0040100000000000005
11,2017-08-07,2017-08-09,0,24.95,24.95,25.0,24.8,25.2,36265471,906001373,24.98247915,24.95,24.95,25.0,24.8,25.2,36265471,24.98248,0.00201
12,2017-08-04,2017-08-08,0,24.9,24.85,24.9,24.65,25.15,51242770,1272256425,24.82801818,24.9,24.85,24.9,24.65,25.15,51242770,24.828020000000002,-0.009940000000000001
13,2017-08-03,2017-08-07,0,25.15,25.1,25.15,25.0,25.4,46049553,1157449161,25.13486203,25.15,25.1,25.15,25.0,25.4,46049553,25.13486,-0.007890000000000001
