,atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
0,2017-08-22,2017-08-24,0,7.54,7.54,7.55,7.4,7.59,12968000,97727974,7.53608683,7.54,7.54,7.55,7.4,7.59,12968000,7.53609,0.01208
1,2017-08-21,2017-08-24,0,7.45,7.44,7.45,7.37,7.53,7163182,53517823,7.47123597,7.45,7.44,7.45,7.37,7.53,7163182,7.471239999999999,0.0054
2,2017-08-18,2017-08-22,0,7.41,7.41,7.42,7.35,7.47,4501231,33355536,7.410314200000001,7.41,7.41,7.42,7.35,7.47,4501231,7.410310000000001,-0.005370000000000001
3,2017-08-17,2017-08-21,0,7.45,7.44,7.45,7.38,7.5,5083311,37768818,7.42996405,7.45,7.44,7.45,7.38,7.5,5083311,7.42996,0.0054
4,2017-08-16,2017-08-18,0,7.41,7.41,7.42,7.4,7.53,8665056,64461121,7.4392042,7.41,7.41,7.42,7.4,7.53,8665056,7.4392,-0.008029999999999999
5,2017-08-15,2017-08-17,0,7.47,7.47,7.49,7.45,7.54,6653716,49836047,7.48995704,7.47,7.47,7.49,7.45,7.54,6653716,7.489960000000001,-0.00533
6,2017-08-14,2017-08-16,0,7.51,7.5,7.51,7.43,7.61,10920371,82309711,7.53726325,7.51,7.5,7.51,7.43,7.61,10920371,7.537260000000001,0.01213
7,2017-08-11,2017-08-15,0,7.42,7.42,7.43,7.33,7.65,15659593,116345959,7.42969239,7.42,7.42,7.43,7.33,7.65,15659593,7.429689999999999,-0.02497
8,2017-08-10,2017-08-14,0,7.61,7.6,7.61,7.5,7.7,9487507,72084299,7.59781247,7.61,7.6,7.61,7.5,7.7,9487507,7.597810000000001,-0.006529999999999999
9,2017-08-09,2017-08-11,0,7.66,7.66,7.67,7.63,7.81,16974086,130794090,7.70551593,7.66,7.66,7.67,7.63,7.81,16974086,7.70552,0.00262
10,2017-08-08,2017-08-10,0,7.64,7.63,7.64,7.59,7.7,5918307,45286653,7.65196077,7.64,7.63,7.64,7.59,7.7,5918307,7.651960000000001,0.00131
11,2017-08-07,2017-08-09,0,7.63,7.62,7.63,7.6,7.7,4522441,34502682,7.62921661,7.63,7.62,7.63,7.6,7.7,4522441,7.62922,-0.00392
12,2017-08-04,2017-08-08,0,7.66,7.66,7.68,7.63,7.78,7653345,58970291,7.70516565,7.66,7.66,7.68,7.63,7.78,7653345,7.70517,-0.00519
13,2017-08-03,2017-08-07,0,7.7,7.69,7.7,7.65,7.79,15358207,119172073,7.75950428,7.7,7.69,7.7,7.65,7.79,15358207,7.7595,-0.01786
14,2017-08-02,2017-08-04,0,7.84,7.82,7.84,7.75,7.88,6925551,54155400,7.81965218,7.84,7.82,7.84,7.75,7.88,6925551,7.81965,0.009009999999999999
15,2017-08-01,2017-08-03,0,7.77,7.77,7.78,7.72,7.88,16863000,131309847,7.78686159,7.77,7.77,7.78,7.72,7.88,16863000,7.786860000000001,-0.00257
16,2017-07-31,2017-08-02,0,7.79,7.75,7.79,7.58,7.89,47845251,369229579,7.71716255,7.79,7.75,7.79,7.58,7.89,47845251,7.717160000000001,0.0277
17,2017-07-28,2017-08-01,0,7.58,7.57,7.58,7.56,7.72,13286619,101573249,7.64477773,7.58,7.57,7.58,7.56,7.72,13286619,7.64478,-0.01686
18,2017-07-27,2017-07-31,0,7.71,7.71,7.73,7.68,7.84,10707694,82909923,7.74302319,7.71,7.71,7.73,7.68,7.84,10707694,7.74302,-0.0051600000000000005
19,2017-07-26,2017-07-28,0,7.75,7.74,7.75,7.63,7.78,7544764,58296202,7.72670981,7.75,7.74,7.75,7.63,7.78,7544764,7.726710000000001,0.00911
20,2017-07-25,2017-07-27,0,7.68,7.67,7.68,7.6,7.75,10477730,80505472,7.68348411,7.68,7.67,7.68,7.6,7.75,10477730,7.68348,-0.00903
