,atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
0,2017-08-22,2017-08-25,0,87.45,87.4,87.45,87.45,88.25,15237582,1337410994,87.7705527,87.45,87.4,87.45,87.45,88.25,15237582,87.77055,0.0028699999999999997
1,2017-08-21,2017-08-24,0,87.2,87.2,87.25,86.55,87.65,11704358,1021975923,87.31584620000001,87.2,87.2,87.25,86.55,87.65,11704358,87.31585,0.00926
2,2017-08-18,2017-08-22,0,86.4,86.4,86.45,86.0,87.2,15241048,1318664535,86.52059458,86.4,86.4,86.45,86.0,87.2,15241048,86.52059,-0.00116
3,2017-08-17,2017-08-21,0,86.5,86.5,86.6,86.3,87.35,14849903,1287644435,86.71062936,86.5,86.5,86.6,86.3,87.35,14849903,86.71063000000001,-0.00575
4,2017-08-16,2017-08-18,0,87.0,87.0,87.05,86.8,87.65,13776910,1200431340,87.13356914,87.0,87.0,87.05,86.8,87.65,13776910,87.13356999999999,0.00288
5,2017-08-15,2017-08-17,0,86.75,86.75,86.8,86.55,87.8,19851349,1724897270,86.89068284,86.75,86.75,86.8,86.55,87.8,19851349,86.89068,-0.008
6,2017-08-14,2017-08-16,0,87.45,87.45,87.5,87.3,88.95,23664724,2077663679,87.79581283,87.45,87.45,87.5,87.3,88.95,23664724,87.79581,-0.00285
7,2017-08-11,2017-08-15,0,87.7,87.65,87.7,86.9,88.45,51141960,4477817176,87.55662036,87.7,87.65,87.7,86.9,88.45,51141960,87.55662,0.00805
8,2017-08-10,2017-08-14,0,87.0,87.0,87.05,84.0,89.6,74570969,6481925644,86.92291023,87.0,87.0,87.05,84.0,89.6,74570969,86.92291,0.027760000000000003
9,2017-08-09,2017-08-11,0,84.65,84.65,84.7,84.05,85.75,23224856,1973474369,84.97251259999999,84.65,84.65,84.7,84.05,85.75,23224856,84.97251,0.00237
10,2017-08-08,2017-08-10,0,84.45,84.4,84.45,83.4,84.65,16331650,1373689667,84.1121177,84.45,84.4,84.45,83.4,84.65,16331650,84.11211999999999,0.01017
11,2017-08-07,2017-08-09,0,83.6,83.6,83.65,83.2,83.8,10647843,889826180,83.56867959,83.6,83.6,83.65,83.2,83.8,10647843,83.56868,0.003
12,2017-08-04,2017-08-08,0,83.35,83.35,83.4,83.3,83.95,12840141,1071898312,83.48026022,83.35,83.35,83.4,83.3,83.95,12840141,83.48026,-0.00418
13,2017-08-03,2017-08-07,0,83.7,83.7,83.75,82.95,84.3,13763556,1152817522,83.75869739,83.7,83.7,83.75,82.95,84.3,13763556,83.7587,0.00843
14,2017-08-02,2017-08-04,0,83.0,83.0,83.05,83.0,83.7,14787914,1231072721,83.24857184,83.0,83.0,83.05,83.0,83.7,14787914,83.24857,-0.00539
15,2017-08-01,2017-08-03,0,83.45,83.45,83.5,83.3,84.0,12079029,1009364718,83.56339885,83.45,83.45,83.5,83.3,84.0,12079029,83.5634,-0.00358
16,2017-07-31,2017-08-02,0,83.75,83.7,83.75,83.2,83.75,16025551,1338954649,83.55123946,83.75,83.7,83.75,83.2,83.75,16025551,83.55124,0.0036
17,2017-07-28,2017-08-01,0,83.45,83.45,83.5,83.25,83.95,13032251,1087822046,83.47153888,83.45,83.45,83.5,83.25,83.95,13032251,83.47154,0.0012
18,2017-07-27,2017-07-31,0,83.35,83.35,83.4,83.15,83.9,12496517,1041588447,83.35030049,83.35,83.35,83.4,83.15,83.9,12496517,83.3503,-0.00359
19,2017-07-26,2017-07-28,0,83.65,83.6,83.65,83.3,84.15,11069534,924851003,83.54922646,83.65,83.6,83.65,83.3,84.15,11069534,83.54923000000001,-0.00179
20,2017-07-25,2017-07-27,0,83.8,83.8,83.9,83.75,84.6,10893880,915027617,83.99464809999999,83.8,83.8,83.9,83.75,84.6,10893880,83.99465,-0.0059299999999999995
21,2017-07-24,2017-07-26,0,84.3,84.25,84.3,84.05,84.6,16857698,1420059333,84.23803375,84.3,84.25,84.3,84.05,84.6,16857698,84.23803000000001,0.00059
