,atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
0,2017-08-22,2017-08-25,0,119.5,119.4,119.5,118.0,120.6,5933682,709021010,119.49090127,119.5,119.4,119.5,118.0,120.6,5933682,119.4909,0.01962
1,2017-08-21,2017-08-24,0,117.2,117.1,117.2,114.8,121.3,5131700,601576465,117.22752012,117.2,117.1,117.2,114.8,121.3,5131700,117.22752,0.04363
2,2017-08-18,2017-08-22,0,112.3,112.3,112.4,109.0,114.8,3616050,405474006,112.13174763,112.3,112.3,112.4,109.0,114.8,3616050,112.13175,-0.01057
3,2017-08-17,2017-08-21,0,113.5,113.5,113.6,113.0,117.0,5215030,595719812,114.23132983,113.5,113.5,113.6,113.0,117.0,5215030,114.23133,-0.014759999999999999
4,2017-08-16,2017-08-18,0,115.2,115.2,115.3,113.0,117.0,3956489,454743207,114.93604734,115.2,115.2,115.3,113.0,117.0,3956489,114.93605,-0.00518
5,2017-08-15,2017-08-17,0,115.8,115.8,115.9,115.0,117.0,5426421,630470224,116.18527645,115.8,115.8,115.9,115.0,117.0,5426421,116.18528,0.0149
6,2017-08-14,2017-08-16,0,114.1,114.1,114.2,107.0,115.5,6626539,749174771,113.05672101,114.1,114.1,114.2,107.0,115.5,6626539,113.05672,0.06935
7,2017-08-11,2017-08-15,0,106.7,106.6,106.7,105.8,109.6,3682928,395707924,107.44383925,106.7,106.6,106.7,105.8,109.6,3682928,107.44384,-0.03787
8,2017-08-10,2017-08-14,0,110.9,110.8,110.9,110.1,114.5,4319678,482958444,111.80426967,110.9,110.8,110.9,110.1,114.5,4319678,111.80426999999999,-0.0027
9,2017-08-09,2017-08-11,0,111.2,111.1,111.2,109.6,112.1,3306959,367476206,111.12209314,111.2,111.1,111.2,109.6,112.1,3306959,111.12208999999999,-0.00891
10,2017-08-08,2017-08-10,0,112.2,112.1,112.2,111.1,113.0,2975453,333028952,111.92546211,112.2,112.1,112.2,111.1,113.0,2975453,111.92546000000002,0.0163
11,2017-08-07,2017-08-09,0,110.4,110.4,110.5,107.2,113.0,3452550,381556898,110.51451768,110.4,110.4,110.5,107.2,113.0,3452550,110.51451999999999,0.01939
12,2017-08-04,2017-08-08,0,108.3,108.3,108.4,106.7,109.5,2155054,234028138,108.59502268,108.3,108.3,108.4,106.7,109.5,2155054,108.59501999999999,0.01026
13,2017-08-03,2017-08-07,0,107.2,107.2,107.4,107.2,110.8,2894945,312750243,108.03322447,107.2,107.2,107.4,107.2,110.8,2894945,108.03322,-0.027219999999999998
